20160200|1000025613|M00005|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||213.50|0.00||1|
20160200|1000025613|M00006|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||191.00|0.00||1|
20160200|1000025613|M00007|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||30.00|0.00||1|
20160200|1000025613|M00008|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Estacionamiento 41004496 ESTREMADOYRO RON||15.00|0.00||1|
20160200|1000025614|M00001|4699010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Gtos viajes emplead. RONALD EST como ref.||0.00|1411.44||1|
20160200|1000025614|M00002|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Estacionamiento 41004496 ESTREMADOYRO RON||43.50|0.00||1|
20160200|1000025614|M00003|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Estacionamiento 41004496 ESTREMADOYRO RON||15.00|0.00||1|
20160200|1000025614|M00004|6315010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|GAS/PETROL               41004496 ESTREMADOYRO RON||30.00|0.00||1|
20160200|1000025614|M00005|6315010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|GAS/PETROL               41004496 ESTREMADOYRO RON||100.00|0.00||1|
20160200|1000025614|M00006|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||406.94|0.00||1|
20160200|1000025614|M00007|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||573.00|0.00||1|
20160200|1000025614|M00008|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||169.00|0.00||1|
20160200|1000025614|M00009|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||74.00|0.00||1|
20160200|1000025615|M00001|4699010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Gtos viajes emplead. RONALD EST como ref.||0.00|2335.00||1|
20160200|1000025615|M00002|6315010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|GAS/PETROL               41004496 ESTREMADOYRO RON||130.00|0.00||1|
20160200|1000025615|M00003|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||765.00|0.00||1|
20160200|1000025615|M00004|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||228.00|0.00||1|
20160200|1000025615|M00005|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||76.00|0.00||1|
20160200|1000025615|M00006|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||22.00|0.00||1|
20160200|1000025615|M00007|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Estacionamiento 41004496 ESTREMADOYRO RON||32.00|0.00||1|
20160200|1000025615|M00008|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||984.00|0.00||1|
20160200|1000025615|M00009|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||98.00|0.00||1|
20160200|1000025616|M00001|4699010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Gtos viajes emplead. RONALD EST como ref.||0.00|514.90||1|
20160200|1000025616|M00002|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||291.90|0.00||1|
20160200|1000025616|M00003|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||29.00|0.00||1|
20160200|1000025616|M00004|6315010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|GAS/PETROL               41004496 ESTREMADOYRO RON||70.00|0.00||1|
20160200|1000025616|M00005|6373010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comidas  41004496 ESTREMADOYRO RON||112.00|0.00||1|
20160200|1000025616|M00006|6313010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Propinas                  41004496 ESTREMADOYRO RON||12.00|0.00||1|
20160200|1000025641|M00001|4018910003|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Detracciones||0.00|159.00||1|
20160200|1000025641|M00002|4018910001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Pafra SAC F/5256||159.00|0.00||1|
20160200|1000025655|M00001|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Pafra SAC Reclasificacion Cuenta bancaria pago det||153.00|0.00||1|
20160200|1000025655|M00002|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Pafra SAC Reclasificacion Cuenta bancaria pago det||155.00|0.00||1|
20160200|1000025655|M00003|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Pafra SAC Reclasificacion Cuenta bancaria pago det||0.00|153.00||1|
20160200|1000025655|M00004|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Pafra SAC Reclasificacion Cuenta bancaria pago det||0.00|155.00||1|
20160200|1000025656|M00001|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Reclasificacion Cuenta bancaria pago de Belong MyM||20819.71|0.00||1|
20160200|1000025656|M00002|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Reclasificacion Cuenta bancaria pago de Belong MyM||0.00|20819.71||1|
20160200|1000025657|M00001|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||1.50|0.00||1|
20160200|1000025657|M00002|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||1.50|0.00||1|
20160200|1000025657|M00003|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||1.50|0.00||1|
20160200|1000025657|M00004|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||1.50|0.00||1|
20160200|1000025657|M00005|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||4.50|0.00||1|
20160200|1000025657|M00006|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||0.00|1.50||1|
20160200|1000025657|M00007|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||0.00|1.50||1|
20160200|1000025657|M00008|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||0.00|1.50||1|
20160200|1000025657|M00009|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||0.00|1.50||1|
20160200|1000025657|M00010|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Comisiones de Paylkink Citibank||0.00|4.50||1|
20160200|1000025658|M00001|6391010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion TF30||0.00|167.80||1|
20160200|1000025658|M00002|1041020002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion TF30||167.80|0.00||1|
20160200|1000025659|M00001|6412020000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITF||1.60|0.00||1|
20160200|1000025659|M00002|1041020002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITF||0.00|1.60||1|
20160200|1000025661|M00001|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|LC 380515 E=1719||0.00|36649.00||1|
20160200|1000025661|M00002|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|E=1719 Percepcion||0.00|2695.00||1|
20160200|1000025661|M00003|1041010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|LC 380529 E=1715||0.00|360.00||1|
20160200|1000025661|M00004|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|LC 380515 E=1719||36649.00|0.00||1|
20160200|1000025661|M00005|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|E=1719 Percepcion||2695.00|0.00||1|
20160200|1000025661|M00006|1041030002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|LC 380529 E=1715||360.00|0.00||1|
20160200|1000025665|M00001|6212010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP  NOVIEMBRE 2015||0.00|52665.00||1|
20160200|1000025665|M00002|6212010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP  NOVIEMBRE 2015||0.00|4803.00||1|
20160200|1000025665|M00003|4112010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP  NOVIEMBRE 2015||57468.00|0.00||1|
20160200|1000025666|M00001|6321010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision de Hon. Impresion Libros||0.00|8107.29||1|
20160200|1000025666|M00002|4891000002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision de Hon. Impresion Libros||8107.29|0.00||1|
20160200|1000025667|M00001|4891000002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision Gastos Energia Electrica||676.32|0.00||1|
20160200|1000025667|M00002|6361010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision Gastos Energia Electrica||0.00|676.32||1|
20160200|1000025668|M00001|6212010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP CSS NOVIEMBRE 2015||0.00|24121.00||1|
20160200|1000025668|M00002|6212010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP CSS NOVIEMBRE 2015||0.00|10303.00||1|
20160200|1000025668|M00003|6212010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP CSS NOVIEMBRE 2015||0.00|6791.00||1|
20160200|1000025668|M00004|4112010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|PROVISION VP CSS NOVIEMBRE 2015||41215.00|0.00||1|
20160200|1000025669|M00001|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|9947.65||1|
20160200|1000025669|M00002|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|149102.29||1|
20160200|1000025669|M00003|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|189967.80||1|
20160200|1000025669|M00004|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|199647.57||1|
20160200|1000025669|M00005|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|273.62||1|
20160200|1000025669|M00006|2530010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||0.00|60.13||1|
20160200|1000025669|M00007|6590010003|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|INVENTARIO CSS 1115||548999.06|0.00||1|
20160200|1000025670|M00001|4018910003|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Solicitud de Pago TBPS1114 Renovacion Revista ECab||1199.00|0.00||1|
20160200|1000025670|M00002|4891000002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Solicitud de Pago TBPS1114 Renovacion Revista ECab||0.00|1199.00||1|
20160200|1000025671|M00001|4018910003|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Solicitud de Pago TBPS1123 Renovacion SOAT||100.00|0.00||1|
20160200|1000025671|M00002|4891000002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Solicitud de Pago TBPS1123 Renovacion SOAT||0.00|100.00||1|
20160200|1000025672|M00001|6215100000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision de Vacaciones||0.00|35462.00||1|
20160200|1000025672|M00002|4115010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Provision de Vacaciones||35462.00|0.00||1|
20160200|1000025673|M00001|1682100004|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos CxC Mis. Saldo Abier como ref.||0.00|0.00||1|
20160200|1000025673|M00002|4212001006|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos CxP Reval Saldo Corr como ref.||0.00|0.00||1|
20160200|1000025673|M00003|4212001008|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos CxP - Sal Corr Reval como ref.||0.00|0.00||1|
20160200|1000025673|M00004|5911010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos ORI - traduccion como ref.||0.00|0.00||1|
20160200|1000025673|M00005|5911010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos ORI - traduccion como ref.||0.00|0.00||1|
20160200|1000025673|M00006|5911010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos ORI - traduccion como ref.||0.00|0.00||1|
20160200|1000025674|M00001|2011100005|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos 131- FG Curcy Reval como ref.||0.00|0.00||1|
20160200|1000025674|M00002|5911010002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Incrementos ORI - traduccion como ref.||0.00|0.00||1|
20160200|1000025675|M00001|1682100001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITAN 2013||0.00|59160.00||1|
20160200|1000025675|M00002|4017100002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITAN 2013||59160.00|0.00||1|
20160200|1000025676|M00001|1682100001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITAN 2013||59160.00|0.00||1|
20160200|1000025676|M00002|4017100002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|ITAN 2013||0.00|59160.00||1|
20160200|1000025678|M00001|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario||0.00|226.30||1|
20160200|1000025678|M00002|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario||0.00|226.30||1|
20160200|1000025678|M00003|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario||0.00|113.15||1|
20160200|1000025678|M00004|1820010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario||565.75|0.00||1|
20160200|1000025679|M00001|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario  Vida||0.00|127.26||1|
20160200|1000025679|M00002|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario  Vida||0.00|127.26||1|
20160200|1000025679|M00003|6275010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario  Vida||0.00|63.61||1|
20160200|1000025679|M00004|1820010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|SCTR - Seguro Complementario  Vida||318.13|0.00||1|
20160200|1000025682|M00001|1820010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||1237.19|0.00||1|
20160200|1000025682|M00002|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|327.95||1|
20160200|1000025682|M00003|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|151.54||1|
20160200|1000025682|M00004|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|303.08||1|
20160200|1000025682|M00005|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|151.54||1|
20160200|1000025682|M00006|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|303.08||1|
20160200|1000025683|M00001|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||327.95|0.00||1|
20160200|1000025683|M00002|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||151.54|0.00||1|
20160200|1000025683|M00003|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||303.08|0.00||1|
20160200|1000025683|M00004|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||151.54|0.00||1|
20160200|1000025683|M00005|6510010000|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||303.08|0.00||1|
20160200|1000025683|M00006|1820010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Seguro vehicular cargo mensual||0.00|1237.19||1|
20160200|1000025685|M00001|6593010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Ajuste por redonde de pago detracciones||0.01|0.00||1|
20160200|1000025685|M00002|4018910001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Ajuste por redonde de pago detracciones||0.00|0.01||1|
20160200|1000025686|M00001|4018910002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Reclasificacion Detraccion Calipso Remisse F/1570||94.19|0.00||1|
20160200|1000025686|M00002|4018910001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Reclasificacion Detraccion Calipso Remisse F/1570||0.00|94.19||1|
20160200|1000025687|M00001|6593010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Ajuste diferencia redondeo pago de Impuestos||2.56|0.00||1|
20160200|1000025687|M00002|4017410001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Ajuste diferencia redondeo pago de Impuestos||0.00|2.56||1|
20160200|1000025707|M00001|4891000004|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Siemens Garantia Extendida PACS 12 meses||0.00|3149.91||1|
20160200|1000025707|M00002|7011100001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Siemens Garantia Extendida PACS 12 meses||3149.91|0.00||1|
20160200|1000025797|M00001|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|386.16||1|
20160200|1000025797|M00002|4011200002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||386.16|0.00||1|
20160200|1000025797|M00003|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|643.62||1|
20160200|1000025797|M00004|4017410001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||643.62|0.00||1|
20160200|1000025798|M00001|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|6327.53||1|
20160200|1000025798|M00002|4151010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||6327.53|0.00||1|
20160200|1000025798|M00003|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||112440.90|0.00||1|
20160200|1000025798|M00004|4017410001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|112440.90||1|
20160200|1000025798|M00005|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||45387.44|0.00||1|
20160200|1000025798|M00006|4018910001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|45387.44||1|
20160200|1000025798|M00007|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||10025.22|0.00||1|
20160200|1000025798|M00008|4018910002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|10025.22||1|
20160200|1000025798|M00009|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||2018.24|0.00||1|
20160200|1000025798|M00010|4017210001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|2018.24||1|
20160200|1000025798|M00011|7760010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||30435.64|0.00||1|
20160200|1000025798|M00012|4011200002|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|Anulacion Dif. de cambio||0.00|30435.64||1|
20160200|1000025840|M00001|6593010001|||PEN|0|0|00|-|-|01/01/0001|01/01/0001|01/12/2015|IGV  No deducible||1355.77|0.00||1|
